Equipment.Id,time_step,time_index,ref_date,health_score,failure_rate_score,zscore_risk_score,temperature_trend_score,voltage_instability_score,maintenance_overdue_score,cost_at_risk_score,quality_failure_score,spec_violation_score,failure_rate,z_composite_mean,temperature_slope,voltage_cv,maintenance_overdue_days
CNC_081,17,17,2025-05-18 04:04:00,48.8,50.0,65.5,0.0,17.6,100.0,30.5,100.0,100.0,0.5,1.036,-0.50006,0.12367,0
CNC_081,18,18,2025-05-18 04:19:00,51.4,47.4,55.5,35.4,16.6,100.0,30.5,100.0,100.0,0.5263,1.336,-0.32323,0.12507,0
CNC_081,19,19,2025-05-18 04:33:00,56.6,45.0,48.1,75.6,24.0,100.0,30.5,100.0,100.0,0.55,1.557,-0.12223,0.11399,0
CNC_081,20,20,2025-05-18 04:48:00,42.7,42.9,37.4,0.0,24.0,100.0,30.5,100.0,100.0,0.5714,1.877,-0.74987,0.11398,0
CNC_081,21,21,2025-05-18 05:02:00,39.4,45.5,29.3,0.0,9.4,100.0,30.5,100.0,100.0,0.5455,2.122,-0.98674,0.13591,0
CNC_081,22,22,2025-05-18 05:16:00,37.0,43.5,24.2,0.0,2.9,100.0,30.5,100.0,100.0,0.5652,2.273,-1.11937,0.14559,0
CNC_081,23,23,2025-05-18 05:31:00,38.7,41.7,22.5,0.0,18.9,100.0,30.5,100.0,100.0,0.5833,2.326,-1.09494,0.12158,0
CNC_081,24,24,2025-05-18 05:45:00,41.6,40.0,20.8,21.4,21.0,100.0,30.5,100.0,100.0,0.6,2.376,-0.39303,0.11855,0
CNC_081,25,25,2025-05-18 06:00:00,52.7,42.3,28.2,73.6,30.0,100.0,30.5,100.0,100.0,0.5769,2.153,0.13183,0.10507,0
CNC_081,26,26,2025-05-18 06:14:00,45.0,40.7,33.1,11.5,36.4,100.0,30.5,100.0,100.0,0.5926,2.007,0.44238,0.09547,0
CNC_081,27,27,2025-05-18 06:28:00,45.0,39.3,31.0,0.0,52.5,100.0,30.5,100.0,100.0,0.6071,2.069,1.20265,0.07124,0
CNC_081,28,28,2025-05-18 06:43:00,44.2,37.9,23.7,0.0,58.7,100.0,30.5,100.0,100.0,0.6207,2.289,1.65348,0.06192,0
CNC_081,29,29,2025-05-18 06:57:00,41.2,36.7,4.2,0.0,66.5,100.0,30.5,100.0,100.0,0.6333,2.873,2.65799,0.05031,0
CNC_082,5,5,2025-05-18 01:12:00,52.6,66.7,45.4,0.0,34.7,100.0,49.8,100.0,100.0,0.3333,1.639,1.32754,0.09799,0
CNC_082,6,6,2025-05-18 01:26:00,52.3,57.1,55.4,0.0,32.1,100.0,49.8,100.0,100.0,0.4286,1.337,0.99499,0.10189,0
CNC_082,7,7,2025-05-18 01:40:00,49.2,50.0,56.0,0.0,20.4,100.0,49.8,100.0,100.0,0.5,1.32,0.57344,0.11942,0
CNC_082,8,8,2025-05-18 01:55:00,47.4,44.4,54.8,11.1,5.9,100.0,49.8,100.0,100.0,0.5556,1.355,0.44438,0.14109,0
CNC_082,9,9,2025-05-18 02:09:00,51.0,50.0,65.1,16.3,3.9,100.0,49.8,100.0,100.0,0.5,1.046,0.41829,0.14417,0
CNC_082,10,10,2025-05-18 02:24:00,59.0,45.5,67.0,59.4,17.5,100.0,49.8,100.0,100.0,0.5455,0.989,0.20284,0.12381,0
CNC_082,11,11,2025-05-18 02:38:00,49.8,41.7,60.0,9.6,20.5,100.0,49.8,100.0,100.0,0.5833,1.199,-0.45211,0.11924,0
CNC_082,12,12,2025-05-18 02:52:00,48.7,38.5,62.4,0.0,23.7,100.0,49.8,100.0,100.0,0.6154,1.129,-1.48872,0.11439,0
CNC_082,13,13,2025-05-18 03:07:00,52.6,35.7,69.9,0.0,43.0,100.0,49.8,100.0,100.0,0.6429,0.902,-1.88915,0.08547,0
CNC_082,14,14,2025-05-18 03:21:00,53.8,33.3,70.2,0.0,54.2,100.0,49.8,100.0,100.0,0.6667,0.893,-1.17716,0.06876,0
CNC_082,15,15,2025-05-18 03:36:00,54.8,31.2,70.7,0.0,63.0,100.0,49.8,100.0,100.0,0.6875,0.879,-0.73008,0.05553,0
CNC_082,16,16,2025-05-18 03:50:00,57.0,29.4,74.9,0.0,74.3,100.0,49.8,100.0,100.0,0.7059,0.754,-1.10586,0.03861,0
CNC_082,17,17,2025-05-18 04:04:00,56.1,27.8,73.2,0.0,73.0,100.0,49.8,100.0,100.0,0.7222,0.804,-0.86621,0.04049,0
CNC_082,18,18,2025-05-18 04:19:00,69.2,31.6,71.8,83.2,73.8,100.0,49.8,100.0,100.0,0.6842,0.847,0.08378,0.03934,0
CNC_082,19,19,2025-05-18 04:33:00,56.2,35.0,66.6,0.0,73.0,100.0,49.8,100.0,100.0,0.65,1.002,0.96007,0.04052,0
CNC_082,20,20,2025-05-18 04:48:00,55.7,33.3,66.0,0.0,72.2,100.0,49.8,100.0,100.0,0.6667,1.021,1.0059,0.04164,0
CNC_082,21,21,2025-05-18 05:02:00,57.8,31.8,64.5,19.9,70.4,100.0,49.8,100.0,100.0,0.6818,1.065,0.40053,0.04433,0
CNC_082,22,22,2025-05-18 05:16:00,59.6,30.4,63.8,40.3,64.6,100.0,49.8,100.0,100.0,0.6957,1.085,0.29871,0.05312,0
CNC_082,23,23,2025-05-18 05:31:00,67.4,29.2,63.5,95.5,63.6,100.0,49.8,100.0,100.0,0.7083,1.097,-0.02261,0.05456,0
CNC_082,24,24,2025-05-18 05:45:00,52.2,32.0,62.8,0.0,54.9,100.0,49.8,100.0,100.0,0.68,1.117,-0.50151,0.06766,0
CNC_082,25,25,2025-05-18 06:00:00,53.6,30.8,53.8,36.7,41.1,100.0,49.8,100.0,100.0,0.6923,1.385,-0.31669,0.08837,0
CNC_082,26,26,2025-05-18 06:14:00,45.2,29.6,46.7,0.0,33.0,100.0,49.8,100.0,100.0,0.7037,1.598,-1.14615,0.10051,0
CNC_082,27,27,2025-05-18 06:28:00,44.4,32.1,38.2,0.0,35.7,100.0,49.8,100.0,100.0,0.6786,1.854,-1.25974,0.09644,0
CNC_082,28,28,2025-05-18 06:43:00,43.5,34.5,32.7,0.0,34.2,100.0,49.8,100.0,100.0,0.6552,2.02,-1.76545,0.09869,0
CNC_082,29,29,2025-05-18 06:57:00,42.7,33.3,25.4,0.0,39.9,100.0,49.8,100.0,100.0,0.6667,2.239,-1.2738,0.09009,0
CNC_083,5,5,2025-05-18 01:12:00,52.2,50.0,48.6,0.0,76.2,100.0,10.2,100.0,100.0,0.5,1.543,0.61206,0.03568,0
CNC_083,6,6,2025-05-18 01:26:00,59.5,42.9,48.3,56.5,78.2,100.0,10.2,100.0,100.0,0.5714,1.552,0.21728,0.03264,0
CNC_083,7,7,2025-05-18 01:40:00,58.8,37.5,54.3,50.5,79.0,100.0,10.2,100.0,100.0,0.625,1.372,0.24743,0.03149,0
CNC_083,8,8,2025-05-18 01:55:00,48.4,33.3,53.5,0.0,66.6,100.0,10.2,100.0,100.0,0.6667,1.394,0.50881,0.05006,0
CNC_083,9,9,2025-05-18 02:09:00,48.7,40.0,50.3,0.0,64.0,100.0,10.2,100.0,100.0,0.6,1.49,0.94256,0.05405,0
CNC_083,10,10,2025-05-18 02:24:00,48.5,36.4,52.4,0.0,64.5,100.0,10.2,100.0,100.0,0.6364,1.427,0.9749,0.05324,0
CNC_083,11,11,2025-05-18 02:38:00,47.2,33.3,53.2,0.0,59.0,100.0,10.2,100.0,100.0,0.6667,1.404,0.98695,0.0615,0
CNC_083,12,12,2025-05-18 02:52:00,48.4,30.8,56.0,0.0,66.6,100.0,10.2,100.0,100.0,0.6923,1.319,1.44777,0.05017,0
CNC_083,13,13,2025-05-18 03:07:00,47.7,28.6,57.6,0.0,62.7,100.0,10.2,100.0,100.0,0.7143,1.271,1.31323,0.05601,0
CNC_083,14,14,2025-05-18 03:21:00,47.2,26.7,62.1,0.0,56.3,100.0,10.2,100.0,100.0,0.7333,1.137,0.97251,0.06558,0
CNC_083,15,15,2025-05-18 03:36:00,46.6,31.2,61.8,0.0,46.7,100.0,10.2,100.0,100.0,0.6875,1.145,0.56456,0.07995,0
CNC_083,16,16,2025-05-18 03:50:00,48.0,29.4,61.4,14.1,44.8,100.0,10.2,100.0,100.0,0.7059,1.159,-0.42951,0.08274,0
CNC_083,17,17,2025-05-18 04:04:00,44.6,27.8,56.5,0.0,44.5,100.0,10.2,100.0,100.0,0.7222,1.304,-1.00194,0.08323,0
CNC_083,18,18,2025-05-18 04:19:00,42.0,26.3,49.2,0.0,38.8,100.0,10.2,100.0,100.0,0.7368,1.523,-1.13323,0.09178,0
CNC_083,19,19,2025-05-18 04:33:00,53.1,25.0,49.6,75.5,38.8,100.0,10.2,100.0,100.0,0.75,1.511,-0.12253,0.0918,0
CNC_083,20,20,2025-05-18 04:48:00,56.1,23.8,51.3,86.2,47.7,100.0,10.2,100.0,100.0,0.7619,1.461,0.06896,0.0784,0
CNC_083,21,21,2025-05-18 05:02:00,50.2,27.3,49.4,42.6,49.8,100.0,10.2,100.0,100.0,0.7273,1.518,0.28723,0.07531,0
CNC_083,22,22,2025-05-18 05:16:00,45.3,26.1,52.7,0.0,56.8,100.0,10.2,100.0,100.0,0.7391,1.42,-0.78339,0.06485,0
CNC_083,23,23,2025-05-18 05:31:00,47.1,29.2,57.7,0.0,58.0,100.0,10.2,100.0,100.0,0.7083,1.269,-1.16462,0.06297,0
CNC_083,24,24,2025-05-18 05:45:00,47.7,28.0,63.2,0.0,56.3,100.0,10.2,100.0,100.0,0.72,1.104,-0.84758,0.06561,0
CNC_083,25,25,2025-05-18 06:00:00,48.0,26.9,64.2,0.0,58.5,100.0,10.2,100.0,100.0,0.7308,1.075,-0.54541,0.06232,0
CNC_083,26,26,2025-05-18 06:14:00,49.0,25.9,69.0,0.0,60.0,100.0,10.2,100.0,100.0,0.7407,0.931,-0.94793,0.05996,0
CNC_083,27,27,2025-05-18 06:28:00,49.5,25.0,70.2,0.0,63.1,100.0,10.2,100.0,100.0,0.75,0.893,-0.9692,0.05533,0
CNC_083,28,28,2025-05-18 06:43:00,58.7,24.1,73.3,51.5,69.7,100.0,10.2,100.0,100.0,0.7586,0.8,-0.24262,0.04549,0
CNC_083,29,29,2025-05-18 06:57:00,49.5,26.7,66.9,0.0,65.2,100.0,10.2,100.0,100.0,0.7333,0.994,0.52883,0.05218,0
CNC_084,5,5,2025-05-18 01:12:00,65.3,66.7,66.5,0.0,60.3,100.0,96.6,100.0,100.0,0.3333,1.005,2.58194,0.05961,0
CNC_084,6,6,2025-05-18 01:26:00,65.8,71.4,71.5,0.0,50.2,100.0,96.6,100.0,100.0,0.2857,0.855,2.95407,0.07465,0
CNC_084,7,7,2025-05-18 01:40:00,67.0,75.0,73.8,0.0,50.3,100.0,96.6,100.0,100.0,0.25,0.786,2.81555,0.07456,0
CNC_084,8,8,2025-05-18 01:55:00,64.8,66.7,70.7,0.0,51.1,100.0,96.6,100.0,100.0,0.3333,0.879,2.48092,0.07332,0
CNC_084,9,9,2025-05-18 02:09:00,62.0,60.0,67.0,0.0,46.1,100.0,96.6,100.0,100.0,0.4,0.989,2.34289,0.08085,0
CNC_084,10,10,2025-05-18 02:24:00,56.9,54.5,57.2,0.0,32.4,100.0,96.6,100.0,100.0,0.4545,1.285,3.00991,0.10142,0
CNC_084,11,11,2025-05-18 02:38:00,54.7,50.0,46.2,0.0,38.6,100.0,96.6,100.0,100.0,0.5,1.615,3.05581,0.09212,0
CNC_084,12,12,2025-05-18 02:52:00,52.3,46.2,39.0,0.0,37.4,100.0,96.6,100.0,100.0,0.5385,1.829,3.4454,0.09389,0
CNC_084,13,13,2025-05-18 03:07:00,51.2,42.9,36.9,0.0,37.0,100.0,96.6,100.0,100.0,0.5714,1.892,4.14323,0.09456,0
CNC_084,14,14,2025-05-18 03:21:00,50.9,46.7,32.3,0.0,36.2,100.0,96.6,100.0,100.0,0.5333,2.03,4.46707,0.09573,0
CNC_084,15,15,2025-05-18 03:36:00,48.7,43.8,29.2,0.0,29.6,100.0,96.6,100.0,100.0,0.5625,2.124,5.59138,0.10567,0
CNC_084,16,16,2025-05-18 03:50:00,47.9,41.2,29.9,0.0,26.9,100.0,96.6,100.0,100.0,0.5882,2.103,6.448,0.10969,0
CNC_084,17,17,2025-05-18 04:04:00,48.0,38.9,29.3,0.0,31.5,100.0,96.6,100.0,100.0,0.6111,2.121,5.62895,0.10277,0
CNC_084,18,18,2025-05-18 04:19:00,48.4,36.8,28.9,0.0,37.4,100.0,96.6,100.0,100.0,0.6316,2.132,4.16537,0.09396,0
CNC_084,19,19,2025-05-18 04:33:00,49.8,40.0,31.1,0.0,39.2,100.0,96.6,100.0,100.0,0.6,2.066,2.42876,0.09114,0
CNC_084,20,20,2025-05-18 04:48:00,55.7,38.1,38.2,32.4,39.2,100.0,96.6,100.0,100.0,0.619,1.854,0.33801,0.09122,0
CNC_084,21,21,2025-05-18 05:02:00,51.9,36.4,39.0,0.0,48.0,100.0,96.6,100.0,100.0,0.6364,1.829,-1.41951,0.07794,0
CNC_084,22,22,2025-05-18 05:16:00,50.5,34.8,34.8,0.0,46.1,100.0,96.6,100.0,100.0,0.6522,1.955,-2.33478,0.08078,0
CNC_084,23,23,2025-05-18 05:31:00,47.7,33.3,25.3,0.0,41.8,100.0,96.6,100.0,100.0,0.6667,2.241,-4.24785,0.08723,0
CNC_084,24,24,2025-05-18 05:45:00,45.5,32.0,15.3,0.0,42.4,100.0,96.6,100.0,100.0,0.68,2.543,-5.10263,0.08644,0
CNC_084,25,25,2025-05-18 06:00:00,44.3,30.8,7.9,0.0,46.2,100.0,96.6,100.0,100.0,0.6923,2.763,-4.42809,0.08077,0
CNC_084,26,26,2025-05-18 06:14:00,43.0,29.6,0.9,0.0,48.0,100.0,96.6,100.0,100.0,0.7037,2.975,-3.53864,0.07798,0
CNC_084,27,27,2025-05-18 06:28:00,44.3,28.6,1.3,0.0,57.9,100.0,96.6,100.0,100.0,0.7143,2.962,-2.17424,0.06316,0
CNC_084,28,28,2025-05-18 06:43:00,46.1,31.0,2.7,0.0,64.4,100.0,96.6,100.0,100.0,0.6897,2.919,-0.73861,0.05345,0
CNC_084,29,29,2025-05-18 06:57:00,54.2,30.0,3.5,49.0,69.9,100.0,96.6,100.0,100.0,0.7,2.895,0.25514,0.0451,0
CNC_085,5,5,2025-05-18 01:12:00,42.4,16.7,40.4,0.0,73.1,100.0,0.0,100.0,100.0,0.8333,1.789,-3.05317,0.04042,0
CNC_085,6,6,2025-05-18 01:26:00,41.9,14.3,40.4,0.0,72.9,100.0,0.0,100.0,100.0,0.8571,1.788,-2.26053,0.0406,0
CNC_085,7,7,2025-05-18 01:40:00,42.3,12.5,42.6,0.0,74.9,100.0,0.0,100.0,100.0,0.875,1.722,-1.44757,0.03759,0
CNC_085,8,8,2025-05-18 01:55:00,42.7,11.1,49.4,0.0,70.5,100.0,0.0,100.0,100.0,0.8889,1.519,-0.75215,0.04431,0
CNC_085,9,9,2025-05-18 02:09:00,51.7,10.0,56.1,57.3,66.1,100.0,0.0,100.0,100.0,0.9,1.318,-0.21373,0.0509,0
CNC_085,10,10,2025-05-18 02:24:00,44.5,9.1,62.7,0.0,67.7,100.0,0.0,100.0,100.0,0.9091,1.118,0.86009,0.04847,0
CNC_085,11,11,2025-05-18 02:38:00,46.7,8.3,69.3,0.0,74.3,100.0,0.0,100.0,100.0,0.9167,0.92,2.21395,0.03856,0
CNC_085,12,12,2025-05-18 02:52:00,46.1,7.7,71.3,0.0,68.5,100.0,0.0,100.0,100.0,0.9231,0.862,3.43972,0.04723,0
CNC_085,13,13,2025-05-18 03:07:00,45.6,7.1,68.4,0.0,70.0,100.0,0.0,100.0,100.0,0.9286,0.948,4.07849,0.04495,0
CNC_085,14,14,2025-05-18 03:21:00,44.2,6.7,65.1,0.0,65.4,100.0,0.0,100.0,100.0,0.9333,1.048,4.44436,0.05183,0
CNC_085,15,15,2025-05-18 03:36:00,41.3,6.2,57.5,0.0,56.7,100.0,0.0,100.0,100.0,0.9375,1.274,4.95113,0.06499,0
CNC_085,16,16,2025-05-18 03:50:00,38.3,5.9,52.1,0.0,44.7,100.0,0.0,100.0,100.0,0.9412,1.437,5.14177,0.083,0
CNC_085,17,17,2025-05-18 04:04:00,36.7,5.6,47.1,0.0,41.1,100.0,0.0,100.0,100.0,0.9444,1.588,4.86751,0.08837,0
CNC_085,18,18,2025-05-18 04:19:00,37.2,5.3,49.4,0.0,41.8,100.0,0.0,100.0,100.0,0.9474,1.517,4.25754,0.08724,0
CNC_085,19,19,2025-05-18 04:33:00,37.7,5.0,51.2,0.0,42.7,100.0,0.0,100.0,100.0,0.95,1.464,3.12552,0.08588,0
CNC_085,20,20,2025-05-18 04:48:00,38.9,4.8,54.6,0.0,46.6,100.0,0.0,100.0,100.0,0.9524,1.363,1.71047,0.08009,0
CNC_085,21,21,2025-05-18 05:02:00,41.5,4.5,55.1,12.1,51.7,100.0,0.0,100.0,100.0,0.9545,1.348,0.43938,0.07242,0
CNC_085,22,22,2025-05-18 05:16:00,43.5,8.7,57.1,0.0,69.0,100.0,0.0,100.0,100.0,0.913,1.287,-0.50751,0.04649,0
CNC_085,23,23,2025-05-18 05:31:00,44.9,8.3,56.6,0.0,79.6,100.0,0.0,100.0,100.0,0.9167,1.303,-1.18058,0.03057,0
CNC_085,24,24,2025-05-18 05:45:00,43.7,8.0,55.4,0.0,73.5,100.0,0.0,100.0,100.0,0.92,1.339,-1.6761,0.03968,0
CNC_085,25,25,2025-05-18 06:00:00,43.5,7.7,56.1,0.0,71.5,100.0,0.0,100.0,100.0,0.9231,1.316,-1.34121,0.04278,0
CNC_085,26,26,2025-05-18 06:14:00,44.7,11.1,55.6,0.0,75.6,100.0,0.0,100.0,100.0,0.8889,1.333,-1.97473,0.03665,0
CNC_085,27,27,2025-05-18 06:28:00,44.7,14.3,58.1,0.0,68.4,100.0,0.0,100.0,100.0,0.8571,1.258,-0.91704,0.04747,0
CNC_085,28,28,2025-05-18 06:43:00,45.0,13.8,57.2,8.7,63.1,100.0,0.0,100.0,100.0,0.8621,1.283,-0.4567,0.05542,0
CNC_085,29,29,2025-05-18 06:57:00,54.7,13.3,57.5,75.3,61.4,100.0,0.0,100.0,100.0,0.8667,1.274,-0.12366,0.05788,0
CNC_086,5,5,2025-05-18 01:12:00,64.8,33.3,83.5,28.0,73.8,100.0,61.2,100.0,100.0,0.6667,0.494,0.36013,0.03931,0
CNC_086,6,6,2025-05-18 01:26:00,60.4,42.9,82.4,0.0,61.2,100.0,61.2,100.0,100.0,0.5714,0.528,0.52815,0.05816,0
CNC_086,7,7,2025-05-18 01:40:00,59.1,37.5,80.9,0.0,62.1,100.0,61.2,100.0,100.0,0.625,0.573,0.71155,0.0569,0
CNC_086,8,8,2025-05-18 01:55:00,61.1,44.4,82.1,0.0,64.3,100.0,61.2,100.0,100.0,0.5556,0.538,0.7291,0.05352,0
CNC_086,9,9,2025-05-18 02:09:00,60.1,40.0,80.4,0.0,66.3,100.0,61.2,100.0,100.0,0.6,0.589,0.78558,0.05048,0
CNC_086,10,10,2025-05-18 02:24:00,59.3,36.4,79.9,0.0,65.9,100.0,61.2,100.0,100.0,0.6364,0.604,0.97263,0.05113,0
CNC_086,11,11,2025-05-18 02:38:00,58.7,33.3,80.3,0.0,65.9,100.0,61.2,100.0,100.0,0.6667,0.591,1.09,0.05117,0
CNC_086,12,12,2025-05-18 02:52:00,57.7,30.8,79.8,0.0,62.8,100.0,61.2,100.0,100.0,0.6923,0.607,0.59505,0.05575,0
CNC_086,13,13,2025-05-18 03:07:00,57.7,28.6,78.2,0.0,68.4,100.0,61.2,100.0,100.0,0.7143,0.654,0.79442,0.04741,0
CNC_086,14,14,2025-05-18 03:21:00,56.9,26.7,76.3,1.6,66.1,100.0,61.2,100.0,100.0,0.7333,0.711,0.49178,0.05089,0
CNC_086,15,15,2025-05-18 03:36:00,66.3,25.0,75.7,68.2,65.6,100.0,61.2,100.0,100.0,0.75,0.729,0.15924,0.05158,0
CNC_086,16,16,2025-05-18 03:50:00,56.9,29.4,72.9,2.9,66.1,100.0,61.2,100.0,100.0,0.7059,0.814,-0.48529,0.05087,0
CNC_086,17,17,2025-05-18 04:04:00,55.5,27.8,70.6,0.0,64.4,100.0,61.2,100.0,100.0,0.7222,0.883,-0.90222,0.05334,0
CNC_086,18,18,2025-05-18 04:19:00,54.1,26.3,66.6,0.0,62.6,100.0,61.2,100.0,100.0,0.7368,1.002,-1.83524,0.05614,0
CNC_086,19,19,2025-05-18 04:33:00,53.0,25.0,63.8,0.0,60.7,100.0,61.2,100.0,100.0,0.75,1.087,-1.9742,0.05888,0
CNC_086,20,20,2025-05-18 04:48:00,51.7,23.8,57.7,0.0,61.8,100.0,61.2,100.0,100.0,0.7619,1.27,-2.62547,0.05729,0
CNC_086,21,21,2025-05-18 05:02:00,50.4,22.7,53.9,0.0,59.6,100.0,61.2,100.0,100.0,0.7727,1.384,-2.85261,0.06059,0
CNC_086,22,22,2025-05-18 05:16:00,48.9,21.7,50.5,0.0,55.7,100.0,61.2,100.0,100.0,0.7826,1.485,-2.20837,0.06651,0
CNC_086,23,23,2025-05-18 05:31:00,46.4,20.8,45.7,0.0,46.2,100.0,61.2,100.0,100.0,0.7917,1.628,-1.33534,0.08077,0
CNC_086,24,24,2025-05-18 05:45:00,51.9,20.0,39.2,60.6,32.1,100.0,61.2,100.0,100.0,0.8,1.824,-0.19701,0.10185,0
CNC_086,25,25,2025-05-18 06:00:00,38.7,19.2,34.8,0.0,11.9,100.0,61.2,100.0,100.0,0.8077,1.956,0.69164,0.13214,0
CNC_086,26,26,2025-05-18 06:14:00,35.6,18.5,28.7,0.0,0.0,100.0,61.2,100.0,100.0,0.8148,2.139,1.08283,0.15458,0
CNC_086,27,27,2025-05-18 06:28:00,34.2,17.9,22.4,0.0,0.0,100.0,61.2,100.0,100.0,0.8214,2.328,1.80814,0.16683,0
CNC_086,28,28,2025-05-18 06:43:00,33.6,17.2,20.0,0.0,0.0,100.0,61.2,100.0,100.0,0.8276,2.399,2.0472,0.17507,0
CNC_086,29,29,2025-05-18 06:57:00,33.1,16.7,18.2,0.0,0.0,100.0,61.2,100.0,100.0,0.8333,2.453,2.39865,0.17631,0
CNC_087,5,5,2025-05-18 01:12:00,40.4,33.3,22.8,0.0,61.3,100.0,0.0,100.0,100.0,0.6667,2.317,-3.41387,0.058,0
CNC_087,6,6,2025-05-18 01:26:00,35.3,28.6,0.0,0.0,64.2,100.0,0.0,100.0,100.0,0.7143,3.04,-3.26916,0.05365,0
CNC_087,7,7,2025-05-18 01:40:00,34.8,25.0,0.0,0.0,65.5,100.0,0.0,100.0,100.0,0.75,3.41,-3.00397,0.05182,0
CNC_087,8,8,2025-05-18 01:55:00,34.0,22.2,0.0,0.0,63.5,100.0,0.0,100.0,100.0,0.7778,3.644,-2.61663,0.05469,0
CNC_087,9,9,2025-05-18 02:09:00,33.4,20.0,0.0,0.0,62.7,100.0,0.0,100.0,100.0,0.8,3.691,-2.26879,0.05592,0
CNC_087,10,10,2025-05-18 02:24:00,31.9,18.2,0.0,0.0,55.1,100.0,0.0,100.0,100.0,0.8182,3.562,-1.34565,0.06736,0
CNC_087,11,11,2025-05-18 02:38:00,30.8,16.7,0.0,0.0,50.1,100.0,0.0,100.0,100.0,0.8333,3.18,-0.65217,0.07486,0
CNC_087,12,12,2025-05-18 02:52:00,36.1,15.4,0.0,38.3,48.5,100.0,0.0,100.0,100.0,0.8462,3.042,-0.3087,0.0772,0
CNC_087,13,13,2025-05-18 03:07:00,37.0,14.3,0.0,45.9,48.5,100.0,0.0,100.0,100.0,0.8571,3.012,0.27064,0.0772,0
CNC_087,14,14,2025-05-18 03:21:00,33.5,20.0,8.5,0.0,52.3,100.0,0.0,100.0,100.0,0.8,2.747,0.62308,0.07161,0
CNC_087,15,15,2025-05-18 03:36:00,36.4,18.8,18.8,0.0,59.3,100.0,0.0,100.0,100.0,0.8125,2.437,0.74415,0.0611,0
CNC_087,16,16,2025-05-18 03:50:00,35.7,17.6,27.7,0.0,44.3,100.0,0.0,100.0,100.0,0.8235,2.169,0.89044,0.08357,0
CNC_087,17,17,2025-05-18 04:04:00,35.7,16.7,36.2,0.0,34.2,100.0,0.0,100.0,100.0,0.8333,1.913,1.10836,0.09876,0
CNC_087,18,18,2025-05-18 04:19:00,36.4,21.1,46.6,0.0,19.4,100.0,0.0,100.0,100.0,0.7895,1.603,1.60598,0.12086,0
CNC_087,19,19,2025-05-18 04:33:00,35.3,20.0,43.0,0.0,18.0,100.0,0.0,100.0,100.0,0.8,1.711,1.73238,0.12297,0
CNC_087,20,20,2025-05-18 04:48:00,36.0,23.8,38.6,0.0,23.7,100.0,0.0,100.0,100.0,0.7619,1.842,2.19543,0.11447,0
CNC_087,21,21,2025-05-18 05:02:00,34.9,22.7,31.7,0.0,27.1,100.0,0.0,100.0,100.0,0.7727,2.049,2.49945,0.10935,0
CNC_087,22,22,2025-05-18 05:16:00,36.1,21.7,29.0,0.0,40.0,100.0,0.0,100.0,100.0,0.7826,2.13,3.15781,0.09002,0
CNC_087,23,23,2025-05-18 05:31:00,36.1,20.8,22.0,0.0,50.6,100.0,0.0,100.0,100.0,0.7917,2.341,3.01171,0.07412,0
CNC_087,24,24,2025-05-18 05:45:00,35.9,20.0,16.9,0.0,57.0,100.0,0.0,100.0,100.0,0.8,2.492,2.83429,0.06446,0
CNC_087,25,25,2025-05-18 06:00:00,34.6,19.2,18.5,0.0,47.1,100.0,0.0,100.0,100.0,0.8077,2.444,2.60142,0.07936,0
CNC_087,26,26,2025-05-18 06:14:00,31.9,18.5,19.4,0.0,28.4,100.0,0.0,100.0,100.0,0.8148,2.417,2.07157,0.10736,0
CNC_087,27,27,2025-05-18 06:28:00,28.8,17.9,20.9,0.0,7.1,100.0,0.0,100.0,100.0,0.8214,2.372,1.24613,0.13935,0
CNC_087,28,28,2025-05-18 06:43:00,32.0,17.2,18.2,32.9,0.0,100.0,0.0,100.0,100.0,0.8276,2.454,0.33533,0.16708,0
CNC_087,29,29,2025-05-18 06:57:00,43.4,20.0,26.2,94.4,0.0,100.0,0.0,100.0,100.0,0.8,2.213,0.02808,0.18002,0
CNC_088,5,5,2025-05-18 01:12:00,57.6,33.3,60.9,0.0,73.7,100.0,76.5,100.0,100.0,0.6667,1.174,-3.34576,0.03941,0
CNC_088,6,6,2025-05-18 01:26:00,61.1,42.9,67.8,0.0,75.4,100.0,76.5,100.0,100.0,0.5714,0.965,-2.78375,0.03691,0
CNC_088,7,7,2025-05-18 01:40:00,58.9,37.5,66.6,0.0,69.8,100.0,76.5,100.0,100.0,0.625,1.003,-2.54265,0.04531,0
CNC_088,8,8,2025-05-18 01:55:00,60.8,44.4,67.5,0.0,71.7,100.0,76.5,100.0,100.0,0.5556,0.976,-2.44067,0.04238,0
CNC_088,9,9,2025-05-18 02:09:00,60.1,40.0,68.2,0.0,72.0,100.0,76.5,100.0,100.0,0.6,0.953,-2.30941,0.04195,0
CNC_088,10,10,2025-05-18 02:24:00,59.1,45.5,62.9,0.0,65.2,100.0,76.5,100.0,100.0,0.5455,1.113,-1.52857,0.05213,0
CNC_088,11,11,2025-05-18 02:38:00,56.2,41.7,55.9,0.0,60.3,100.0,76.5,100.0,100.0,0.5833,1.322,-0.93177,0.0596,0
CNC_088,12,12,2025-05-18 02:52:00,51.4,38.5,46.4,0.0,45.3,100.0,76.5,100.0,100.0,0.6154,1.609,-0.71068,0.08205,0
CNC_088,13,13,2025-05-18 03:07:00,46.6,35.7,29.5,0.0,39.1,100.0,76.5,100.0,100.0,0.6429,2.115,-0.94213,0.09133,0
